date,census_district_name,census_state_name,commodity_name,min_price,max_price,modal_price
2023-06-13,Panna,MADHYA PRADESH,Wheat,2280.0,2280.0,2280.0
2023-12-14,Shivpuri,MADHYA PRADESH,Wheat,2305.0,2415.0,2415.0
2023-01-03,Dausa,RAJASTHAN,Wheat,2450.0,2650.0,2600.0
2023-06-30,Durg,CHHATTISGARH,Wheat,2320.0,2320.0,2320.0
2023-05-14,Ghaziabad,UTTAR PRADESH,Rice,2750.0,2850.0,2800.0
2023-10-19,Balrampur,UTTAR PRADESH,Wheat,2260.0,2480.0,2385.0
2023-12-19,Mahrajganj,UTTAR PRADESH,Rice,2500.0,2700.0,2600.0
2023-03-11,Amreli,GUJARAT,Wheat,2175.0,2905.0,2540.0
2023-10-09,Sultanpur,UTTAR PRADESH,Wheat,2260.0,2400.0,2350.0
2023-08-22,Uttar Dinajpur,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-02-18,Unnao,UTTAR PRADESH,Wheat,2400.0,2430.0,2415.0
2023-10-01,Uttar Dinajpur,WEST BENGAL,Wheat,2250.0,2350.0,2300.0
2023-09-28,Amravati,MAHARASHTRA,Wheat,2300.0,2600.0,2450.0
2023-03-14,Raipur,CHHATTISGARH,Wheat,1991.0,2043.0,2020.0
2023-02-06,Kanpur Nagar,UTTAR PRADESH,Wheat,2300.0,2500.0,2400.0
2023-07-31,Rampur,UTTAR PRADESH,Wheat,2130.0,2170.0,2150.0
2023-07-26,Barddhaman ,WEST BENGAL,Rice,2850.0,3200.0,2950.0
2023-03-20,Raisen,MADHYA PRADESH,Wheat,1829.0,2358.0,2050.0
2023-04-21,Hoshangabad,MADHYA PRADESH,Wheat,1950.0,2170.0,2070.0
2023-01-04,Lucknow,UTTAR PRADESH,Wheat,2560.0,2660.0,2610.0
2023-10-23,Rajkot,GUJARAT,Wheat,2450.0,3110.0,2610.0
2023-03-15,Bareilly,UTTAR PRADESH,Rice,2440.0,2470.0,2455.0
2023-07-23,Jaipur,RAJASTHAN,Wheat,2100.0,2150.0,2125.0
2023-02-09,Ballia,UTTAR PRADESH,Wheat,2760.0,2800.0,2780.0
2023-11-20,Nashik,MAHARASHTRA,Wheat,2650.0,3060.0,2906.0
2023-07-08,Patan  ,GUJARAT,Wheat,2095.0,2310.0,2205.0
2023-04-15,Hardoi,UTTAR PRADESH,Rice,2350.0,2450.0,2400.0
2023-01-03,Unnao,UTTAR PRADESH,Rice,2380.0,2450.0,2415.0
2023-04-14,Mansa,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-10-25,Junagadh,GUJARAT,Wheat,2450.0,2920.0,2800.0
2023-10-10,Jalna,MAHARASHTRA,Wheat,2200.0,2400.0,2300.0
2023-07-07,Dhule,MAHARASHTRA,Wheat,1900.0,2600.0,2350.0
2023-03-07,Rajgarh,MADHYA PRADESH,Wheat,1970.0,1970.0,1970.0
2023-04-23,Balrampur,UTTAR PRADESH,Rice,2500.0,2575.0,2540.0
2023-05-10,Khargone (West Nimar),MADHYA PRADESH,Wheat,2001.0,2326.0,2110.0
2023-05-13,Faizabad,UTTAR PRADESH,Wheat,2125.0,2215.0,2200.0
2023-09-01,Mathura,UTTAR PRADESH,Rice,2875.0,2950.0,2900.0
2023-05-24,Durg,CHHATTISGARH,Wheat,2260.0,2360.0,2310.0
2023-08-18,Ganganagar ,RAJASTHAN,Wheat,2245.0,2432.0,2250.0
2023-09-18,Fatehpur,UTTAR PRADESH,Rice,2630.0,2680.0,2650.0
2023-09-22,Firozabad,UTTAR PRADESH,Wheat,2325.0,2400.0,2365.0
2023-07-20,Solapur,MAHARASHTRA,Wheat,2280.0,3445.0,2605.0
2023-04-12,Thane,MAHARASHTRA,Wheat,2800.0,3200.0,3000.0
2023-06-16,Jhalawar,RAJASTHAN,Wheat,2000.0,2450.0,2250.0
2023-01-21,Nadia ,WEST BENGAL,Rice,3200.0,3600.0,3400.0
2023-05-27,Ratlam,MADHYA PRADESH,Wheat,1899.0,2350.0,2240.0
2023-10-21,Kheri,UTTAR PRADESH,Wheat,2285.0,2360.0,2320.0
2023-12-08,Nandurbar,MAHARASHTRA,Wheat,2500.0,2500.0,2500.0
2023-06-20,Ghazipur,UTTAR PRADESH,Wheat,2260.0,2315.0,2285.0
2023-02-06,Sagar,MADHYA PRADESH,Wheat,2700.0,2900.0,2800.0
2023-09-11,Birbhum,WEST BENGAL,Rice,3400.0,3500.0,3450.0
2023-07-29,Ballia,UTTAR PRADESH,Rice,2640.0,2760.0,2700.0
2023-09-04,Barddhaman ,WEST BENGAL,Rice,2600.0,2850.0,2650.0
2023-03-02,Firozabad,UTTAR PRADESH,Wheat,2385.0,2425.0,2400.0
2023-03-24,Ernakulam,KERALA,Rice,3500.0,3700.0,3700.0
2023-06-24,Bidar,KARNATAKA,Rice,2500.0,3000.0,2700.0
2023-01-11,Basti,UTTAR PRADESH,Wheat,2260.0,2475.0,2475.0
2023-01-27,Aligarh,UTTAR PRADESH,Wheat,2940.0,2960.0,2950.0
2023-03-23,Firozabad,UTTAR PRADESH,Wheat,2350.0,2400.0,2375.0
2023-10-07,Shajapur,MADHYA PRADESH,Wheat,2351.0,2999.0,2500.0
2023-06-28,Dausa,RAJASTHAN,Wheat,2104.0,2281.0,2193.0
2023-08-02,Rajgarh,MADHYA PRADESH,Wheat,2272.0,2380.0,2340.0
2023-11-23,Banas Kantha,GUJARAT,Wheat,2475.0,2945.0,2710.0
2023-11-17,Pratapgarh,UTTAR PRADESH,Rice,2700.0,2850.0,2750.0
2023-09-15,Jaunpur,UTTAR PRADESH,Wheat,2240.0,2440.0,2340.0
2023-11-24,Bid,MAHARASHTRA,Wheat,3011.0,3011.0,3011.0
2023-01-09,Rajgarh,MADHYA PRADESH,Wheat,2380.0,2610.0,2490.0
2023-10-28,Ajmer,RAJASTHAN,Wheat,2427.0,2467.0,2427.0
2023-04-01,Mainpuri,UTTAR PRADESH,Wheat,2150.0,2200.0,2175.0
2023-10-25,Kanpur Dehat,UTTAR PRADESH,Rice,2400.0,2600.0,2550.0
2023-10-14,Pilibhit,UTTAR PRADESH,Rice,2800.0,2900.0,2850.0
2023-08-17,Rajkot,GUJARAT,Wheat,2160.0,2580.0,2475.0
2023-05-20,Mainpuri,UTTAR PRADESH,Wheat,2131.0,2151.0,2141.0
2023-12-27,Firozabad,UTTAR PRADESH,Wheat,2575.0,2625.0,2600.0
2023-03-30,Bharatpur,RAJASTHAN,Wheat,2010.0,2050.0,2025.0
2023-12-18,Moradabad,UTTAR PRADESH,Wheat,2500.0,2520.0,2510.0
2023-06-27,Muzaffarnagar,UTTAR PRADESH,Rice,2810.0,2850.0,2830.0
2023-10-26,Balangir,ODISHA,Rice,3500.0,3600.0,3500.0
2023-10-10,Chitrakoot,UTTAR PRADESH,Wheat,2200.0,2400.0,2300.0
2023-04-06,Ballia,UTTAR PRADESH,Wheat,2060.0,2230.0,2150.0
2023-09-05,Rae Bareli,UTTAR PRADESH,Rice,2575.0,2615.0,2600.0
2023-01-30,Puruliya,WEST BENGAL,Rice,2900.0,3200.0,3150.0
2023-01-24,Shajapur,MADHYA PRADESH,Wheat,2670.0,2901.0,2844.0
2023-07-29,Bhind,MADHYA PRADESH,Wheat,2140.0,2160.0,2150.0
2023-04-08,Mahesana,GUJARAT,Wheat,1960.0,2980.0,2250.0
2023-06-03,Bankura ,WEST BENGAL,Rice,2900.0,3200.0,3140.0
2023-04-05,Udaipur,RAJASTHAN,Wheat,2400.0,2600.0,2500.0
2023-05-10,Kolkata,WEST BENGAL,Rice,3250.0,3300.0,3300.0
2023-12-09,Ballia,UTTAR PRADESH,Wheat,2420.0,2470.0,2450.0
2023-02-18,Aurangabad,MAHARASHTRA,Wheat,2036.0,2866.0,2350.0
2023-11-01,Dewas,MADHYA PRADESH,Wheat,2500.0,3461.0,2600.0
2023-06-21,Darjiling ,WEST BENGAL,Rice,4200.0,4500.0,4400.0
2023-08-29,Sheopur ,MADHYA PRADESH,Wheat,2335.0,2349.0,2341.0
2023-04-07,Allahabad ,UTTAR PRADESH,Wheat,2100.0,2425.0,2250.0
2023-03-21,Tonk,RAJASTHAN,Wheat,2100.0,2200.0,2150.0
2023-01-29,Ghazipur,UTTAR PRADESH,Wheat,2760.0,2800.0,2780.0
2023-11-20,Purba Medinipur,WEST BENGAL,Rice,3800.0,4000.0,3900.0
2023-11-25,Mahesana,GUJARAT,Wheat,2490.0,2905.0,2750.0
2023-04-18,Allahabad ,UTTAR PRADESH,Rice,2340.0,2400.0,2370.0
2023-07-13,Mandsaur,MADHYA PRADESH,Wheat,2125.0,2125.0,2125.0
2023-02-06,Raichur,KARNATAKA,Rice,4050.0,4050.0,4050.0
2023-12-21,Balrampur,UTTAR PRADESH,Rice,2400.0,2600.0,2450.0
2023-12-04,Hamirpur,UTTAR PRADESH,Wheat,2475.0,2525.0,2500.0
2023-02-07,Morena,MADHYA PRADESH,Wheat,2451.0,2571.0,2510.0
2023-09-15,Tonk,RAJASTHAN,Wheat,2320.0,2420.0,2370.0
2023-08-14,Sabar Kantha,GUJARAT,Wheat,2370.0,2700.0,2535.0
2023-05-15,Narsimhapur,MADHYA PRADESH,Wheat,2040.0,2088.0,2050.0
2023-01-27,Sagar,MADHYA PRADESH,Wheat,2540.0,2700.0,2620.0
2023-02-13,Raigarh,MAHARASHTRA,Rice,2000.0,2450.0,2300.0
2023-02-24,Mandsaur,MADHYA PRADESH,Wheat,2150.0,2150.0,2150.0
2023-05-03,Rohtak,HARYANA,Wheat,2125.0,2125.0,2125.0
2023-10-23,Banas Kantha,GUJARAT,Wheat,2350.0,3000.0,2675.0
2023-01-19,Gandhinagar,GUJARAT,Wheat,2645.0,3390.0,2990.0
2023-03-26,Ajmer,RAJASTHAN,Wheat,2000.0,2262.0,2100.0
2023-10-10,Bareilly,UTTAR PRADESH,Rice,2650.0,2685.0,2670.0
2023-05-08,Hardoi,UTTAR PRADESH,Wheat,2100.0,2190.0,2145.0
2023-01-12,Bijapur,KARNATAKA,Wheat,3000.0,3500.0,3250.0
2023-08-05,Balrampur,UTTAR PRADESH,Rice,2450.0,2550.0,2500.0
2023-06-26,Hanumangarh,RAJASTHAN,Wheat,2150.0,2150.0,2150.0
2023-12-17,Ballia,UTTAR PRADESH,Rice,2000.0,2200.0,2100.0
2023-02-14,Bankura ,WEST BENGAL,Rice,4450.0,4600.0,4580.0
2023-01-16,Malappuram,KERALA,Rice,4000.0,4100.0,4050.0
2023-11-02,Dharwad,KARNATAKA,Wheat,2350.0,2350.0,2350.0
2023-12-27,Barddhaman ,WEST BENGAL,Rice,3450.0,3550.0,3500.0
2023-05-06,Ganganagar ,RAJASTHAN,Wheat,1950.0,2721.0,2055.0
2023-08-03,Etah,UTTAR PRADESH,Wheat,2125.0,2170.0,2150.0
2023-03-08,Malappuram,KERALA,Rice,2800.0,3200.0,3000.0
2023-04-18,West Tripura ,TRIPURA,Rice,3300.0,3500.0,3400.0
2023-08-17,Mahrajganj,UTTAR PRADESH,Wheat,2175.0,2325.0,2250.0
2023-06-19,Betul,MADHYA PRADESH,Wheat,2000.0,2402.0,2218.0
2023-03-06,Buldana,MAHARASHTRA,Wheat,2075.0,2600.0,2200.0
2023-08-28,Seoni,MADHYA PRADESH,Wheat,1900.0,1990.0,1990.0
2023-02-25,Satna,MADHYA PRADESH,Wheat,2000.0,2200.0,2000.0
2023-08-12,Dharwad,KARNATAKA,Wheat,2000.0,2709.0,2351.0
2023-07-15,Shahjahanpur,UTTAR PRADESH,Rice,2540.0,2700.0,2630.0
2023-03-07,Farrukhabad,UTTAR PRADESH,Wheat,2200.0,2300.0,2250.0
2023-10-22,Damoh,MADHYA PRADESH,Wheat,2310.0,2400.0,2350.0
2023-11-23,Pratapgarh,RAJASTHAN,Wheat,2461.0,2876.0,2564.0
2023-11-09,Pratapgarh,UTTAR PRADESH,Rice,2700.0,2800.0,2730.0
2023-09-13,Jaipur,RAJASTHAN,Wheat,2176.0,2381.0,2278.0
2023-02-11,Washim,MAHARASHTRA,Wheat,1900.0,2650.0,2200.0
2023-08-03,Mahrajganj,UTTAR PRADESH,Wheat,2150.0,2350.0,2260.0
2023-04-28,Guna,MADHYA PRADESH,Wheat,1850.0,2251.0,2050.0
2023-06-08,Dhar,MADHYA PRADESH,Wheat,2300.0,2405.0,2351.0
2023-10-20,Jabalpur,MADHYA PRADESH,Wheat,1900.0,1900.0,1900.0
2023-01-16,Jabalpur,MADHYA PRADESH,Wheat,2601.0,2775.0,2721.0
2023-02-21,Kanpur Dehat,UTTAR PRADESH,Wheat,2250.0,2400.0,2350.0
2023-07-28,Unnao,UTTAR PRADESH,Rice,2525.0,2615.0,2575.0
2023-03-02,Parbhani,MAHARASHTRA,Wheat,2300.0,2300.0,2300.0
2023-11-30,Agra,UTTAR PRADESH,Wheat,2560.0,2650.0,2590.0
2023-03-10,Solapur,MAHARASHTRA,Rice,2905.0,5945.0,3770.0
2023-08-28,Mirzapur,UTTAR PRADESH,Rice,2575.0,2675.0,2615.0
2023-05-24,Bulandshahr ,UTTAR PRADESH,Wheat,2125.0,2130.0,2127.0
2023-10-10,Barddhaman ,WEST BENGAL,Rice,3200.0,3400.0,3300.0
2023-08-10,Pune,MAHARASHTRA,Wheat,2051.0,2300.0,2200.0
2023-10-23,Kheda,GUJARAT,Wheat,2000.0,2650.0,2325.0
2023-12-01,Agra,UTTAR PRADESH,Wheat,2300.0,2400.0,2350.0
2023-11-03,Jharsuguda,ODISHA,Rice,4000.0,4000.0,4000.0
2023-10-28,Saharanpur,UTTAR PRADESH,Rice,2840.0,3080.0,2960.0
2023-10-07,Mandsaur,MADHYA PRADESH,Wheat,2450.0,3061.0,2700.0
2023-12-16,Amravati,MAHARASHTRA,Wheat,2450.0,2600.0,2525.0
2023-05-04,Hanumangarh,RAJASTHAN,Wheat,1914.0,2125.0,2025.0
2023-08-05,South Tripura ,TRIPURA,Rice,3200.0,3800.0,3600.0
2023-09-04,Bharatpur,RAJASTHAN,Wheat,2236.0,2295.0,2245.0
2023-10-02,Bundi,RAJASTHAN,Wheat,2275.0,2350.0,2312.0
2023-03-06,Ballia,UTTAR PRADESH,Rice,2480.0,2540.0,2510.0
2023-06-07,Khargone (West Nimar),MADHYA PRADESH,Wheat,2010.0,2346.0,2265.0
2023-10-21,Muzaffarnagar,UTTAR PRADESH,Wheat,2350.0,2420.0,2375.0
2023-04-21,Mahoba,UTTAR PRADESH,Wheat,2100.0,2180.0,2130.0
2023-07-10,Jyotiba Phule Nagar,UTTAR PRADESH,Rice,2670.0,2700.0,2690.0
2023-10-03,Ashoknagar,MADHYA PRADESH,Wheat,2325.0,3950.0,2646.0
2023-01-31,Ghaziabad,UTTAR PRADESH,Rice,2920.0,3040.0,2980.0
2023-08-05,South West,NCT OF DELHI,Rice,2400.0,3100.0,2600.0
2023-02-23,Haora ,WEST BENGAL,Rice,2800.0,3000.0,2900.0
2023-07-28,Shimoga,KARNATAKA,Wheat,3400.0,6000.0,5250.0
2023-04-08,Murshidabad ,WEST BENGAL,Rice,3450.0,3550.0,3485.0
2023-01-05,Kheda,GUJARAT,Wheat,2500.0,2700.0,2600.0
2023-11-08,Khandwa (East Nimar),MADHYA PRADESH,Wheat,2700.0,2700.0,2700.0
2023-02-04,Fatehpur,UTTAR PRADESH,Wheat,2200.0,2400.0,2300.0
2023-12-30,Alwar,RAJASTHAN,Wheat,2326.0,2326.0,2326.0
2023-11-06,Rajkot,GUJARAT,Wheat,2595.0,2875.0,2770.0
2023-08-22,Rewa,MADHYA PRADESH,Wheat,2200.0,2280.0,2250.0
2023-08-12,Gadag,KARNATAKA,Wheat,1714.0,4477.0,2575.0
2023-06-05,Bharatpur,RAJASTHAN,Wheat,2130.0,2150.0,2142.0
2023-06-07,Barwani ,MADHYA PRADESH,Wheat,2150.0,2200.0,2150.0
2023-12-26,Bharuch,GUJARAT,Wheat,2800.0,3200.0,3000.0
2023-09-02,Amreli,GUJARAT,Wheat,2605.0,2800.0,2703.0
2023-05-15,Satna,MADHYA PRADESH,Wheat,2050.0,2175.0,2150.0
2023-05-20,Faizabad,UTTAR PRADESH,Rice,2725.0,2775.0,2750.0
2023-04-01,Barddhaman ,WEST BENGAL,Rice,3850.0,3900.0,3850.0
2023-06-30,Sagar,MADHYA PRADESH,Wheat,2075.0,2170.0,2165.0
2023-10-23,Ajmer,RAJASTHAN,Wheat,2251.0,2321.0,2291.0
2023-07-05,Kota,RAJASTHAN,Wheat,2072.0,2351.0,2255.0
2023-12-14,Nashik,MAHARASHTRA,Wheat,2501.0,2970.0,2800.0
2023-01-27,Malappuram,KERALA,Rice,2700.0,2900.0,2800.0
2023-04-23,Sultanpur,UTTAR PRADESH,Rice,2480.0,2600.0,2570.0
2023-06-26,Rewa,MADHYA PRADESH,Wheat,2100.0,2220.0,2180.0
2023-02-06,Ahmadnagar,MAHARASHTRA,Rice,4000.0,5500.0,4600.0
2023-07-17,Aligarh,UTTAR PRADESH,Rice,2910.0,2950.0,2930.0
2023-02-23,Jalgaon,MAHARASHTRA,Wheat,2400.0,2431.0,2400.0
2023-12-05,Shivpuri,MADHYA PRADESH,Wheat,2300.0,2450.0,2370.0
2023-10-05,Sultanpur,UTTAR PRADESH,Wheat,2250.0,2350.0,2300.0
2023-06-18,Bhopal,MADHYA PRADESH,Wheat,2000.0,2445.0,2240.0
2023-10-25,Ahmadnagar,MAHARASHTRA,Wheat,2562.0,2651.0,2569.0
2023-06-26,Kanpur Nagar,UTTAR PRADESH,Wheat,2250.0,2350.0,2300.0
2023-02-12,Rajgarh,MADHYA PRADESH,Wheat,2300.0,2300.0,2300.0
2023-09-10,Pratapgarh,UTTAR PRADESH,Wheat,2300.0,2400.0,2330.0
2023-08-23,Kanpur Nagar,UTTAR PRADESH,Rice,2420.0,2570.0,2470.0
2023-04-23,Rampur,UTTAR PRADESH,Wheat,2130.0,2170.0,2150.0
2023-05-18,Sehore,MADHYA PRADESH,Wheat,1950.0,2537.0,2300.0
2023-05-10,Rajkot,GUJARAT,Wheat,2000.0,2300.0,2200.0
2023-08-19,Banda,UTTAR PRADESH,Rice,2530.0,2680.0,2600.0
2023-05-19,Ujjain,MADHYA PRADESH,Wheat,2000.0,2232.0,2125.0
2023-01-18,Amreli,GUJARAT,Wheat,2705.0,3130.0,2925.0
2023-01-30,Satna,MADHYA PRADESH,Wheat,2580.0,2580.0,2580.0
2023-12-18,Thane,MAHARASHTRA,Rice,3220.0,4960.0,3860.0
2023-02-23,Ratlam,MADHYA PRADESH,Wheat,1981.0,2183.0,2150.0
2023-01-23,Mayurbhanj,ODISHA,Rice,3100.0,3300.0,3200.0
2023-11-04,Jalna,MAHARASHTRA,Wheat,2600.0,3512.0,2700.0
2023-07-29,Budaun,UTTAR PRADESH,Wheat,2230.0,2300.0,2260.0
2023-07-13,Chittaurgarh,RAJASTHAN,Wheat,2100.0,2300.0,2200.0
2023-04-19,Jaunpur,UTTAR PRADESH,Wheat,2035.0,2235.0,2135.0
2023-03-17,Thane,MAHARASHTRA,Wheat,3200.0,4000.0,3750.0
2023-12-21,Shahjahanpur,UTTAR PRADESH,Wheat,2430.0,2630.0,2530.0
2023-02-13,Unnao,UTTAR PRADESH,Rice,2400.0,2490.0,2445.0
2023-12-04,Pune,MAHARASHTRA,Wheat,4500.0,5500.0,5000.0
2023-06-27,Khargone (West Nimar),MADHYA PRADESH,Wheat,2196.0,2415.0,2415.0
2023-05-27,Bara Banki,UTTAR PRADESH,Rice,2760.0,2820.0,2790.0
2023-01-09,Sagar,MADHYA PRADESH,Wheat,2515.0,2710.0,2612.0
2023-09-08,Farrukhabad,UTTAR PRADESH,Wheat,2310.0,2330.0,2320.0
2023-12-15,Jalaun ,UTTAR PRADESH,Wheat,2400.0,2450.0,2420.0
2023-04-28,Mayurbhanj,ODISHA,Rice,3100.0,3300.0,3200.0
2023-08-10,Ganganagar ,RAJASTHAN,Wheat,2275.0,2300.0,2290.0
2023-06-23,Buldana,MAHARASHTRA,Wheat,2000.0,2200.0,2100.0
2023-11-02,Rae Bareli,UTTAR PRADESH,Wheat,2490.0,2550.0,2550.0
2023-10-26,Washim,MAHARASHTRA,Wheat,2150.0,2600.0,2400.0
2023-02-22,Ahmadnagar,MAHARASHTRA,Wheat,2500.0,2800.0,2700.0
2023-02-26,Basti,UTTAR PRADESH,Rice,2620.0,2720.0,2670.0
2023-10-03,Jalgaon,MAHARASHTRA,Wheat,2295.0,2555.0,2460.0
2023-04-11,Bhavnagar,GUJARAT,Wheat,2575.0,3405.0,2990.0
2023-02-17,Dhar,MADHYA PRADESH,Wheat,2108.0,2215.0,2188.0
2023-05-26,Rajkot,GUJARAT,Wheat,2000.0,2725.0,2140.0
2023-10-18,Agra,UTTAR PRADESH,Wheat,2200.0,2300.0,2250.0
2023-03-28,Akola,MAHARASHTRA,Wheat,1820.0,2450.0,2145.0
2023-07-03,Chhindwara,MADHYA PRADESH,Wheat,2175.0,2250.0,2212.0
2023-12-27,Gulbarga,KARNATAKA,Rice,2000.0,3000.0,2500.0
2023-08-05,Hardoi,UTTAR PRADESH,Wheat,2230.0,2310.0,2270.0
2023-10-04,Budaun,UTTAR PRADESH,Wheat,2325.0,2325.0,2325.0
2023-05-14,Hamirpur,UTTAR PRADESH,Rice,2400.0,2500.0,2450.0
2023-11-08,Mahrajganj,UTTAR PRADESH,Wheat,2300.0,2500.0,2400.0
2023-11-28,Sitapur,UTTAR PRADESH,Rice,2595.0,2635.0,2615.0
2023-07-11,Ballia,UTTAR PRADESH,Rice,2580.0,2730.0,2640.0
2023-07-26,Ambedkar Nagar,UTTAR PRADESH,Wheat,2240.0,2320.0,2290.0
2023-12-17,Banda,UTTAR PRADESH,Wheat,2300.0,2450.0,2400.0
2023-11-03,Raipur,CHHATTISGARH,Wheat,2375.0,2548.0,2500.0
2023-06-15,Kheri,UTTAR PRADESH,Rice,2400.0,2460.0,2430.0
2023-05-01,Sitapur,UTTAR PRADESH,Wheat,2125.0,2160.0,2140.0
2023-03-22,Unnao,UTTAR PRADESH,Wheat,2300.0,2350.0,2325.0
2023-03-16,Jhabua,MADHYA PRADESH,Wheat,2000.0,2225.0,2125.0
2023-09-25,Purba Medinipur,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-10-13,Mahoba,UTTAR PRADESH,Wheat,2200.0,2300.0,2250.0
2023-08-12,Bhind,MADHYA PRADESH,Wheat,2150.0,2250.0,2190.0
2023-08-18,Kolar,KARNATAKA,Rice,5500.0,5900.0,5720.0
2023-03-22,Chitrakoot,UTTAR PRADESH,Wheat,2125.0,2300.0,2200.0
2023-08-31,Ratlam,MADHYA PRADESH,Wheat,2358.0,2830.0,2545.0
2023-01-27,West Tripura ,TRIPURA,Rice,3750.0,3850.0,3800.0
2023-03-02,Raichur,KARNATAKA,Wheat,2000.0,2000.0,2000.0
2023-11-20,Hassan,KARNATAKA,Rice,3151.0,3151.0,3151.0
2023-05-12,Bidar,KARNATAKA,Rice,4500.0,6000.0,5000.0
2023-07-17,Alwar,RAJASTHAN,Wheat,2190.0,2206.0,2200.0
2023-12-20,Satna,MADHYA PRADESH,Wheat,2325.0,2340.0,2330.0
2023-04-10,Patiala,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-02-11,Patan  ,GUJARAT,Wheat,2500.0,3080.0,2790.0
2023-03-26,Rae Bareli,UTTAR PRADESH,Wheat,2240.0,2280.0,2260.0
2023-02-09,Banas Kantha,GUJARAT,Wheat,2850.0,3055.0,2952.0
2023-01-23,Unnao,UTTAR PRADESH,Rice,2385.0,2460.0,2425.0
2023-05-19,Mirzapur,UTTAR PRADESH,Rice,2525.0,2600.0,2575.0
2023-11-15,Etawah,UTTAR PRADESH,Wheat,2600.0,2700.0,2660.0
2023-11-23,Kanpur Dehat,UTTAR PRADESH,Rice,2400.0,2650.0,2535.0
2023-05-05,Mandsaur,MADHYA PRADESH,Wheat,2060.0,2060.0,2060.0
2023-08-08,Amravati,MAHARASHTRA,Wheat,2300.0,2400.0,2350.0
2023-12-16,Rajkot,GUJARAT,Wheat,2275.0,2875.0,2450.0
2023-06-24,Ahmadnagar,MAHARASHTRA,Wheat,2500.0,2500.0,2500.0
2023-05-18,Auraiya,UTTAR PRADESH,Wheat,2125.0,2190.0,2160.0
2023-02-07,Ratlam,MADHYA PRADESH,Wheat,2510.0,2577.0,2543.0
2023-10-17,Rajkot,GUJARAT,Wheat,2000.0,2475.0,2450.0
2023-04-12,Uttar Dinajpur,WEST BENGAL,Wheat,2900.0,3000.0,2950.0
2023-09-30,Murshidabad ,WEST BENGAL,Rice,3550.0,3700.0,3600.0
2023-01-03,Bulandshahr ,UTTAR PRADESH,Wheat,2677.0,2700.0,2690.0
2023-06-29,Aligarh,UTTAR PRADESH,Rice,2900.0,3010.0,2940.0
2023-02-09,Maldah ,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-07-05,Koriya,CHHATTISGARH,Wheat,2130.0,2130.0,2130.0
2023-11-28,Rajkot,GUJARAT,Wheat,2705.0,3045.0,2950.0
2023-04-25,Rajkot,GUJARAT,Wheat,1935.0,2320.0,2140.0
2023-02-06,Pune,MAHARASHTRA,Wheat,4600.0,5200.0,4900.0
2023-03-05,Purba Medinipur,WEST BENGAL,Rice,2900.0,3100.0,3000.0
2023-06-12,Jhansi,UTTAR PRADESH,Wheat,2140.0,2200.0,2170.0
2023-08-16,Sagar,MADHYA PRADESH,Wheat,2300.0,2320.0,2310.0
2023-01-17,Gautam Buddha Nagar,UTTAR PRADESH,Wheat,2700.0,2860.0,2770.0
2023-05-29,Hoshangabad,MADHYA PRADESH,Wheat,2100.0,2304.0,2282.0
2023-05-29,Tikamgarh,MADHYA PRADESH,Wheat,2125.0,2239.0,2215.0
2023-02-21,Balrampur,UTTAR PRADESH,Rice,2430.0,2660.0,2550.0
2023-09-12,West Tripura ,TRIPURA,Rice,4950.0,5050.0,5000.0
2023-04-12,Dhar,MADHYA PRADESH,Wheat,2130.0,2480.0,2295.0
2023-03-17,Hardoi,UTTAR PRADESH,Rice,2400.0,2500.0,2450.0
2023-05-02,Bahraich,UTTAR PRADESH,Wheat,2050.0,2160.0,2145.0
2023-03-16,Kanpur Dehat,UTTAR PRADESH,Wheat,2190.0,2225.0,2210.0
2023-06-20,Narsimhapur,MADHYA PRADESH,Wheat,2100.0,2280.0,2230.0
2023-09-10,Hugli ,WEST BENGAL,Rice,3700.0,3800.0,3750.0
2023-02-21,Gandhinagar,GUJARAT,Wheat,2005.0,2725.0,2300.0
2023-05-02,Bahraich,UTTAR PRADESH,Wheat,2130.0,2145.0,2140.0
2023-11-03,Sehore,MADHYA PRADESH,Wheat,2508.0,3150.0,2881.0
2023-04-19,Ghazipur,UTTAR PRADESH,Rice,2540.0,2600.0,2570.0
2023-07-09,Murshidabad ,WEST BENGAL,Rice,3515.0,3550.0,3530.0
2023-01-28,Jhansi,UTTAR PRADESH,Wheat,2700.0,2795.0,2745.0
2023-02-01,Moradabad,UTTAR PRADESH,Wheat,2700.0,2750.0,2750.0
2023-08-24,Tonk,RAJASTHAN,Wheat,2210.0,2260.0,2235.0
2023-05-08,Chittaurgarh,RAJASTHAN,Wheat,1950.0,2180.0,2130.0
2023-11-16,Yavatmal,MAHARASHTRA,Wheat,2600.0,2600.0,2600.0
2023-02-22,Amreli,GUJARAT,Wheat,2250.0,2900.0,2575.0
2023-02-04,Pilibhit,UTTAR PRADESH,Rice,2600.0,2710.0,2655.0
2023-08-09,Rae Bareli,UTTAR PRADESH,Wheat,2200.0,2375.0,2300.0
2023-07-26,West Tripura ,TRIPURA,Rice,3600.0,3800.0,3700.0
2023-02-02,Rampur,UTTAR PRADESH,Wheat,2610.0,2835.0,2720.0
